TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atplondon,R32,Carlos Alcaraz,Alejandro Davidovich Fokina,93.3000,6.7000,,,1.0700,14.9300,,,,,,
Atplondon,R32,Jordan Thompson,Jaume Munar,78.2000,21.8000,,,1.2800,4.5900,,,,,,
Atplondon,R32,Reilly Opelka,Camilo Ugo Carabelli,65.7000,34.3000,,,1.5200,2.9200,,,,,,
Atplondon,R32,Arthur Rinderknech,Ben Shelton,25.9000,74.1000,,,3.8600,1.3500,,,,,,
Atphalle,R32,Jannik Sinner,Yannick Hanfmann,92.3000,7.7000,,,1.0800,12.9900,,,,,,
Atphalle,R32,Alexandre Muller,Alexander Bublik,26.9000,73.1000,,,3.7200,1.3700,,,,,,
Atphalle,R32,Fabian Marozsan,Miomir Kecmanovic,44.0000,56.0000,,,2.2700,1.7900,,,,,,
Atphalle,R32,Hubert Hurkacz,Tomas Machac,66.7000,33.3000,,,1.5000,3.0000,,,,,,
Sassuolochallenger,R32,Carlos Taberner,Jozef Kovalik,63.4000,36.6000,,,1.5800,2.7300,,,,,,
Sassuolochallenger,R32,Sascha Gueymard Wayenburg,Federico Bondioli,50.6000,49.4000,,,1.9800,2.0200,,,,,,
Sassuolochallenger,R32,Geoffrey Blancaneaux,Luca Van Assche,35.6000,64.4000,,,2.8100,1.5500,,,,,,
Sassuolochallenger,R32,Rei Sakamoto,Alvaro Guillen Meza,35.1000,64.9000,,,2.8500,1.5400,,,,,,
Nottingham2Challenger,R32,James Mccabe,George Loffhagen,60.5000,39.5000,,,1.6500,2.5300,,,,,,
Nottingham2Challenger,R32,Marco Trungelliti,Colton Smith,19.5000,80.5000,,,5.1300,1.2400,,,,,,
Nottingham2Challenger,R32,Jack Pinnington Jones,Emilio Nava,38.4000,61.6000,,,2.6000,1.6200,,,,,,
Nottingham2Challenger,R32,Jan Choinski,Pierre Hugues Herbert,33.9000,65.9000,,,2.9500,1.5200,,,,,,
Poznanchallenger,R32,Cristian Garin,Alexey Vatutin,86.8000,13.2000,,,1.1500,7.5800,,,,,,
Poznanchallenger,R32,Alan Wazny,Sumit Nagal,19.9000,80.1000,,,5.0300,1.2500,,,,,,
Poznanchallenger,R32,Faris Zakaryia,Andrea Pellegrino,16.9000,83.1000,,,5.9200,1.2000,,,,,,
Poznanchallenger,R32,Maks Kasnikowski,Mili Poljicak,23.5000,76.9000,,,4.2600,1.3000,,,,,,
Santacruzdelasierrachallenger,R32,Murkel Alejandro Dellien Velasco,Pedro Boscardin Dias,66.9000,33.1000,,,1.4900,3.0200,,,,,,
Santacruzdelasierrachallenger,R32,Mariano Kestelboim,Gonzalo Villanueva,43.5000,56.5000,,,2.3000,1.7700,,,,,,
Santacruzdelasierrachallenger,R32,Franco Roncadelli,Tomas Farjat,55.2000,44.8000,,,1.8100,2.2300,,,,,,
Santacruzdelasierrachallenger,R32,Gonzalo Bueno,Juan Carlos Prado Angelo,58.0000,42.0000,,,1.7200,2.3800,,,,,,
Royanchallenger,R32,Calvin Hemery,Cedrik Marcel Stebe,79.9000,20.1000,,,1.2500,4.9800,,,,,,
Royanchallenger,R32,Gabi Adrian Boitan,Enzo Couacaud,40.2000,59.8000,,,2.4900,1.6700,,,,,,
Royanchallenger,R32,Norbert Gombos,Kalin Ivanovski,86.6000,13.4000,,,1.1500,7.4600,,,,,,
